Date,Open,High,Low,Close,Adj Close,Volume
2020-02-13,163.250000,163.789993,161.949997,163.419998,163.192535,2734000
2020-02-14,163.429993,165.960007,163.020004,165.949997,165.719009,1633800
2020-02-18,166.289993,166.399994,163.330002,164.000000,163.771729,1916700
2020-02-19,164.440002,164.800003,162.690002,163.910004,163.681854,2642400
2020-02-20,163.479996,163.800003,158.729996,160.259995,160.036926,2428800
2020-02-21,159.309998,162.080002,158.929993,161.880005,161.654694,1945800
2020-02-24,155.300003,159.110001,155.300003,156.820007,156.601730,2467100
2020-02-25,157.729996,158.000000,150.750000,151.649994,151.438919,3187700
2020-02-26,151.410004,155.509995,150.500000,152.190002,151.978165,3203100
2020-02-27,149.850006,153.130005,147.039993,147.050003,146.845322,4238500
2020-02-28,142.160004,146.800003,141.220001,144.580002,144.378769,7942800
2020-03-02,145.309998,150.720001,143.020004,150.690002,150.480255,4682700
2020-03-03,151.839996,155.929993,146.089996,147.539993,147.334641,3105400
2020-03-04,150.580002,156.139999,149.300003,155.979996,155.762894,3463300
2020-03-05,152.979996,153.119995,147.410004,149.470001,149.261963,4494200
2020-03-06,145.229996,148.960007,143.369995,148.429993,148.223389,3156400
2020-03-09,140.500000,143.559998,138.139999,141.589996,141.392914,4252800
2020-03-10,146.479996,147.250000,139.039993,144.309998,144.109131,4064900
2020-03-11,141.509995,142.080002,137.369995,139.369995,139.176010,4783200
2020-03-12,129.850006,135.690002,127.879997,128.889999,128.710602,5854900
2020-03-13,136.470001,142.080002,127.230003,141.389999,141.193207,5745600
2020-03-16,129.940002,136.250000,123.529999,127.639999,127.462341,4893700
2020-03-17,129.630005,135.729996,126.120003,131.779999,131.596573,4852300
2020-03-18,124.199997,130.449997,121.070000,128.139999,127.961639,4908300
2020-03-19,127.680000,129.479996,122.000000,124.190002,124.017143,5753900
2020-03-20,125.879997,130.000000,121.620003,123.809998,123.637665,6373800
2020-03-23,135.949997,137.169998,119.599998,121.389999,121.221039,8979300
2020-03-24,125.750000,132.000000,125.129997,129.149994,128.970230,5257200
2020-03-25,126.660004,132.940002,123.779999,129.320007,129.140015,5737300
2020-03-26,131.850006,139.580002,130.220001,138.660004,138.660004,5268600
2020-03-27,134.130005,141.830002,133.679993,138.580002,138.580002,5256500
2020-03-30,137.539993,141.610001,134.490005,140.820007,140.820007,4769700
2020-03-31,140.759995,140.889999,137.179993,138.410004,138.410004,5470400
2020-04-01,133.360001,135.570007,128.029999,128.699997,128.699997,3723700
2020-04-02,127.820000,136.630005,127.699997,136.429993,136.429993,5152900
2020-04-03,135.490005,137.800003,134.000000,135.149994,135.149994,2448800
2020-04-06,140.000000,142.750000,138.630005,141.940002,141.940002,5605500
2020-04-07,145.279999,146.000000,138.190002,138.300003,138.300003,3449300
2020-04-08,141.830002,145.869995,138.070007,145.130005,145.130005,3281000
2020-04-09,144.539993,146.820007,144.110001,145.729996,145.729996,3275300
2020-04-13,144.000000,146.460007,143.009995,146.130005,146.130005,2681200
2020-04-14,149.639999,152.949997,147.000000,152.139999,152.139999,3411300
2020-04-15,150.259995,153.410004,149.649994,152.759995,152.759995,3698900
2020-04-16,154.179993,156.869995,153.729996,154.869995,154.869995,4272800
2020-04-17,157.240005,158.000000,154.309998,156.529999,156.529999,3565200
2020-04-20,155.979996,157.339996,154.419998,155.830002,155.830002,2675400
2020-04-21,153.539993,154.830002,151.369995,153.750000,153.750000,3032000
2020-04-22,156.080002,160.850006,155.300003,160.250000,160.250000,3901500
2020-04-23,161.350006,163.979996,160.279999,160.649994,160.649994,5122400
2020-04-24,161.589996,165.679993,161.470001,165.070007,165.070007,3972600
