Date,Open,High,Low,Close,Adj Close,Volume
2019-08-08,211.910004,217.990005,211.809998,217.789993,215.890808,1196600
2019-08-09,217.000000,219.970001,216.429993,218.740005,216.832535,934200
2019-08-12,218.139999,219.710007,215.860001,217.190002,215.296036,488100
2019-08-13,218.669998,221.000000,217.179993,219.110001,217.199310,844900
2019-08-14,216.190002,218.160004,211.889999,212.059998,210.210770,924800
2019-08-15,212.529999,216.210007,211.500000,215.300003,213.422531,764400
2019-08-16,217.240005,218.210007,216.389999,217.000000,215.107697,1237100
2019-08-19,219.250000,219.820007,216.869995,218.639999,216.733398,1416300
2019-08-20,219.440002,220.679993,217.789993,217.940002,216.039505,919000
2019-08-21,219.300003,220.199997,217.559998,219.020004,217.110092,732600
2019-08-22,219.020004,220.440002,217.350006,218.270004,216.366638,614600
2019-08-23,218.199997,219.600006,212.800003,214.100006,212.232986,1043900
2019-08-26,215.860001,217.240005,214.539993,217.139999,215.246475,642900
2019-08-27,218.500000,220.229996,217.600006,218.509995,216.604523,915500
2019-08-28,216.860001,219.979996,216.639999,219.490005,217.575989,701700
2019-08-29,221.179993,222.279999,219.880005,221.820007,219.885681,669400
2019-08-30,223.199997,223.449997,219.820007,220.660004,218.735794,1038600
2019-09-03,219.119995,220.350006,215.910004,218.119995,216.217926,1102200
2019-09-04,219.139999,220.149994,217.410004,219.000000,217.090256,624500
2019-09-05,220.940002,221.220001,219.350006,220.220001,218.299606,721200
2019-09-06,220.110001,222.250000,219.699997,221.399994,219.469330,745500
2019-09-09,221.929993,221.929993,216.460007,217.179993,215.286118,1337500
2019-09-10,215.940002,216.289993,210.429993,213.690002,211.826553,1733600
2019-09-11,213.389999,218.169998,213.029999,217.949997,216.049408,925800
2019-09-12,220.130005,221.919998,219.860001,220.039993,218.121185,1059700
2019-09-13,220.360001,220.710007,217.479996,218.179993,216.277405,721800
2019-09-16,217.000000,217.910004,215.000000,215.289993,213.412598,845700
2019-09-17,216.000000,219.619995,215.960007,218.399994,216.495483,815900
2019-09-18,218.660004,220.649994,217.419998,220.479996,218.557343,983300
2019-09-19,220.910004,222.729996,220.259995,221.050003,219.122375,997100
2019-09-20,221.820007,222.419998,219.190002,221.199997,219.271088,3744300
2019-09-23,219.770004,221.460007,218.789993,220.190002,218.269882,1089500
2019-09-24,221.360001,223.009995,216.839996,217.990005,216.089066,1114200
2019-09-25,217.509995,218.380005,214.919998,217.949997,216.049408,918800
2019-09-26,219.039993,219.520004,214.820007,216.389999,214.503006,875200
2019-09-27,217.169998,217.169998,212.699997,213.610001,212.257339,945500
2019-09-30,214.210007,217.470001,213.990005,216.300003,214.930298,1338800
2019-10-01,216.500000,217.139999,212.169998,212.720001,211.372971,1140700
2019-10-02,210.990005,211.699997,207.190002,209.100006,207.775894,1388100
2019-10-03,208.399994,213.369995,207.490005,213.130005,211.780380,789500
2019-10-04,213.970001,215.929993,213.970001,215.490005,214.125427,709700
2019-10-07,214.449997,215.130005,212.679993,212.940002,211.591583,673100
2019-10-08,211.649994,211.649994,207.809998,207.880005,206.563614,1037500
2019-10-09,209.669998,211.070007,207.520004,210.869995,209.534668,1512600
2019-10-10,209.559998,211.960007,208.600006,211.289993,209.952011,920200
2019-10-11,213.869995,215.539993,212.509995,213.809998,212.456055,934900
2019-10-14,214.089996,214.479996,212.220001,212.660004,211.313354,682600
2019-10-15,214.350006,216.119995,213.619995,214.949997,213.588837,556000
2019-10-16,214.399994,216.139999,213.119995,215.750000,214.383774,1086000
2019-10-17,215.750000,217.000000,215.080002,215.559998,214.194977,715200
2019-10-18,215.699997,215.979996,214.279999,215.320007,213.956512,903900
2019-10-21,216.250000,216.250000,214.529999,215.070007,213.708099,680600
2019-10-22,215.600006,216.389999,209.419998,209.759995,208.431702,675200
2019-10-23,210.740005,211.369995,209.669998,210.460007,209.127289,594800
2019-10-24,210.910004,211.800003,209.880005,211.410004,210.071274,710800
2019-10-25,211.369995,212.169998,209.619995,211.619995,210.279922,672900
2019-10-28,211.639999,214.419998,211.029999,213.720001,212.366638,1754900
2019-10-29,213.149994,221.490005,213.149994,220.529999,219.133499,1834600
2019-10-30,214.990005,220.509995,214.190002,217.089996,215.715286,1937600
2019-10-31,216.619995,218.589996,214.369995,216.270004,214.900497,1082500
2019-11-01,217.889999,218.899994,212.720001,212.770004,211.422653,1443700
2019-11-04,206.000000,206.970001,202.000000,205.169998,203.870773,4457200
2019-11-05,205.270004,206.149994,197.929993,198.369995,197.113831,4224600
2019-11-06,200.009995,201.589996,198.679993,201.009995,199.737122,3056400
2019-11-07,202.259995,203.369995,198.729996,200.779999,199.508575,1986900
2019-11-08,200.770004,201.800003,199.619995,199.779999,198.514908,1420600
2019-11-11,199.570007,200.610001,197.710007,198.419998,197.163513,1333000
2019-11-12,199.649994,201.130005,198.919998,200.179993,198.912354,1365500
2019-11-13,200.009995,202.279999,199.600006,201.729996,200.452560,1129800
2019-11-14,201.720001,203.839996,201.199997,203.160004,201.873505,1405300
2019-11-15,204.380005,206.470001,203.500000,206.250000,204.943939,1767300
2019-11-18,206.250000,207.649994,204.679993,205.059998,203.761475,1274600
2019-11-19,205.660004,207.539993,204.779999,207.119995,205.808411,1415700
2019-11-20,207.059998,208.500000,203.529999,204.300003,203.006287,1442200
2019-11-21,204.000000,204.169998,200.509995,201.279999,200.005417,1584800
2019-11-22,202.529999,202.860001,199.750000,201.589996,200.313446,1200000
2019-11-25,202.360001,203.490005,201.440002,203.100006,201.813889,1294100
2019-11-26,204.089996,204.089996,201.960007,202.460007,201.177933,1268200
2019-11-27,202.479996,205.440002,202.479996,204.940002,203.642242,1430700
2019-11-29,205.000000,205.550003,203.759995,204.860001,203.562744,507600
2019-12-02,205.000000,205.539993,201.539993,202.330002,201.048767,780300
2019-12-03,201.419998,203.210007,201.100006,203.070007,201.784073,735900
2019-12-04,203.320007,204.570007,202.460007,204.369995,203.075836,1078300
2019-12-05,204.449997,204.449997,202.360001,203.210007,201.923187,902700
2019-12-06,204.699997,205.190002,203.610001,203.990005,202.698257,1457600
2019-12-09,204.020004,204.800003,199.199997,200.399994,199.130966,1612000
2019-12-10,200.440002,201.080002,197.979996,198.130005,196.875351,1646200
2019-12-11,198.720001,198.910004,197.160004,197.979996,196.726303,2567800
2019-12-12,197.809998,200.649994,197.809998,199.770004,198.504974,1804200
2019-12-13,199.169998,202.970001,199.169998,202.929993,201.644943,1038400
2019-12-16,203.899994,205.039993,203.550003,204.250000,202.956604,1605400
2019-12-17,205.720001,205.720001,203.460007,203.460007,202.171600,1878200
2019-12-18,204.580002,208.889999,203.580002,208.520004,207.199570,2402200
2019-12-19,208.919998,210.669998,207.649994,208.080002,206.762360,2118300
2019-12-20,209.649994,210.369995,208.199997,210.000000,208.670197,2819800
2019-12-23,211.220001,212.990005,209.820007,212.539993,211.194092,1656700
2019-12-24,212.619995,212.960007,211.059998,211.580002,210.240189,436300
2019-12-26,211.759995,212.279999,208.100006,209.750000,208.421783,829800
2019-12-27,210.149994,211.770004,209.389999,210.550003,209.216705,1057100
2019-12-30,210.979996,211.330002,208.059998,208.729996,207.976196,705000
2019-12-31,208.500000,210.020004,207.699997,209.940002,209.181839,879100
2020-01-02,210.940002,211.000000,208.210007,210.449997,209.689987,1092600
2020-01-03,207.000000,210.570007,207.000000,209.589996,208.833099,801600
2020-01-06,209.199997,213.070007,208.229996,212.220001,211.453598,1294500
2020-01-07,210.029999,210.850006,207.110001,209.619995,208.862991,1077500
2020-01-08,210.559998,212.009995,209.220001,210.690002,209.929138,1019100
2020-01-09,211.830002,212.979996,211.289993,211.630005,210.865738,744400
2020-01-10,212.679993,212.880005,209.460007,209.649994,208.892883,1232700
2020-01-13,209.500000,209.770004,206.839996,206.889999,206.142853,1398600
2020-01-14,206.389999,209.149994,205.600006,207.960007,207.209000,1680500
2020-01-15,208.470001,209.419998,206.600006,206.750000,206.003357,1323600
2020-01-16,207.729996,209.470001,206.770004,209.460007,208.703583,2617100
2020-01-17,209.940002,216.529999,209.190002,212.169998,211.403778,3742000
2020-01-21,212.059998,214.649994,211.600006,214.649994,213.874817,1605100
2020-01-22,215.839996,217.880005,215.470001,217.070007,216.286102,1528000
2020-01-23,216.979996,218.399994,215.149994,216.220001,215.439163,1415400
2020-01-24,217.029999,217.580002,213.479996,214.229996,213.456345,1558900
2020-01-27,212.410004,217.179993,212.410004,214.600006,213.825012,1553600
2020-01-28,214.880005,215.419998,213.570007,214.199997,213.426453,1702900
2020-01-29,216.389999,216.389999,208.160004,210.679993,209.919159,2871100
2020-01-30,210.000000,214.149994,209.350006,213.830002,213.057785,2130700
2020-01-31,213.449997,214.000000,209.360001,210.699997,209.939087,1511200
2020-02-03,210.570007,212.990005,210.570007,211.639999,210.875702,1148500
2020-02-04,214.600006,217.710007,213.899994,216.350006,215.568695,1248900
2020-02-05,217.639999,218.779999,216.449997,217.729996,216.943695,1160200
2020-02-06,218.710007,219.350006,217.169998,218.240005,217.451874,790200
2020-02-07,218.190002,219.000000,214.600006,214.809998,214.034256,942200
2020-02-10,214.869995,217.479996,214.820007,217.229996,216.445511,650200
2020-02-11,218.059998,218.990005,216.699997,218.139999,217.352219,834500
2020-02-12,218.529999,219.270004,216.039993,216.080002,215.299667,871500
2020-02-13,216.360001,218.229996,215.360001,217.410004,216.624863,1055200
2020-02-14,217.789993,221.619995,216.520004,221.539993,220.739944,1447400
2020-02-18,221.000000,221.949997,218.779999,221.929993,221.128525,1533300
2020-02-19,222.570007,226.300003,222.050003,225.100006,224.287094,1243700
2020-02-20,225.100006,225.949997,222.279999,224.470001,223.659363,1006300
2020-02-21,223.380005,224.490005,222.279999,224.300003,223.489975,1733000
2020-02-24,219.100006,219.899994,214.229996,215.550003,214.771576,1617000
2020-02-25,215.559998,216.270004,205.250000,206.309998,205.564941,1995300
2020-02-26,207.550003,210.990005,201.600006,201.660004,200.931747,1993400
2020-02-27,198.419998,202.160004,194.850006,194.850006,194.146332,2090700
2020-02-28,188.139999,191.960007,185.029999,190.589996,189.901718,3098100
2020-03-02,192.440002,197.250000,190.570007,197.220001,196.507782,2503900
2020-03-03,198.699997,201.509995,185.660004,188.830002,188.148071,3061000
2020-03-04,194.580002,198.500000,189.970001,198.399994,197.683502,2532600
2020-03-05,197.190002,197.190002,185.880005,189.600006,188.915298,2797800
2020-03-06,185.649994,187.699997,183.979996,185.880005,185.208725,2798600
2020-03-09,175.320007,177.839996,171.330002,172.630005,172.006577,3095900
2020-03-10,179.729996,183.789993,173.330002,183.559998,182.897110,2987200
2020-03-11,178.720001,179.220001,171.809998,175.619995,174.985779,2881100
2020-03-12,166.000000,170.550003,153.919998,154.250000,153.692947,4075100
2020-03-13,165.000000,165.949997,152.000000,164.300003,163.706665,4716900
2020-03-16,147.869995,150.820007,138.240005,143.830002,143.310577,5757500
2020-03-17,146.710007,146.830002,137.000000,140.160004,139.653839,3902400
2020-03-18,133.279999,139.250000,126.050003,139.000000,138.498032,5096300
2020-03-19,136.759995,153.399994,131.009995,149.500000,148.960114,3485700
2020-03-20,153.259995,156.880005,139.080002,139.380005,138.876663,5222000
2020-03-23,136.169998,136.600006,124.540001,126.500000,126.043167,5261800
2020-03-24,136.000000,144.699997,131.660004,143.440002,142.921997,3529500
2020-03-25,145.750000,158.220001,141.589996,153.050003,152.497284,3657400
2020-03-26,155.130005,165.880005,153.050003,163.330002,162.740158,3278200
2020-03-27,156.199997,164.119995,153.690002,159.220001,158.645004,3398900
2020-03-30,161.229996,163.529999,154.429993,162.960007,162.960007,2325900
2020-03-31,162.779999,170.949997,162.509995,166.490005,166.490005,2876200
2020-04-01,153.500000,155.460007,143.750000,144.669998,144.669998,3238100
2020-04-02,142.619995,150.500000,142.000000,149.580002,149.580002,2140100
2020-04-03,149.389999,151.830002,146.550003,148.070007,148.070007,2061500
2020-04-06,158.570007,167.089996,157.949997,165.660004,165.660004,3188400
2020-04-07,174.610001,179.630005,164.649994,165.789993,165.789993,3462800
2020-04-08,167.309998,177.610001,166.509995,176.429993,176.429993,2471400
2020-04-09,176.500000,184.279999,175.880005,182.720001,182.720001,2572300
2020-04-13,179.479996,180.440002,169.559998,172.080002,172.080002,2421000
2020-04-14,175.740005,178.240005,174.059998,175.389999,175.389999,2122000
2020-04-15,169.899994,172.850006,168.490005,172.539993,172.539993,1757200
2020-04-16,174.119995,176.000000,171.279999,174.809998,174.809998,1353100
2020-04-17,178.779999,189.580002,178.779999,189.509995,189.509995,2538900
2020-04-20,187.070007,190.720001,184.720001,184.720001,184.720001,2238700
2020-04-21,180.940002,183.190002,178.270004,178.910004,178.910004,1890100
2020-04-22,182.429993,183.289993,179.770004,181.919998,181.919998,1208400
2020-04-23,183.500000,186.330002,181.899994,182.479996,182.479996,1567400
2020-04-24,184.029999,188.649994,182.259995,188.119995,188.119995,1230800
2020-04-27,190.000000,192.779999,188.899994,191.960007,191.960007,1549100
2020-04-28,193.729996,195.990005,184.610001,185.009995,185.009995,1557800
2020-04-29,188.589996,194.639999,185.639999,192.679993,192.679993,1817000
2020-04-30,190.630005,191.300003,186.029999,186.429993,186.429993,1947100
2020-05-01,193.000000,193.000000,176.449997,180.619995,180.619995,2118200
2020-05-04,179.850006,180.289993,177.000000,178.570007,178.570007,1590800
2020-05-05,181.000000,191.440002,180.960007,187.929993,187.929993,2119300
2020-05-06,188.240005,190.220001,185.600006,185.839996,185.839996,1474600
2020-05-07,189.759995,193.660004,188.100006,192.190002,192.190002,2222900
2020-05-08,194.389999,196.320007,191.429993,192.080002,192.080002,1991300
2020-05-11,190.000000,194.169998,188.889999,193.639999,193.639999,1260400
2020-05-12,194.360001,195.690002,188.070007,188.169998,188.169998,1295400
2020-05-13,187.110001,187.270004,178.809998,181.139999,181.139999,1808000
2020-05-14,178.270004,179.399994,174.460007,179.380005,179.380005,2226700
2020-05-15,177.750000,180.419998,175.470001,180.270004,180.270004,2898800
2020-05-18,185.949997,193.729996,185.509995,193.550003,193.550003,1438045
